model,product,file_path,expected_date,raw_text,predicted_date,status,is_correct,processing_time_sec
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_22_s2_date.png,15.03.2026,06.03.2020,06.03.2020,vale,0,0.979308
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_22_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,0.979308
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_22_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,0.979308
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_23_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,0.973347
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_23_s2_date.png,15.03.2026,14.03.2016,14.03.2016,vale,0,0.973347
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_23_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,0.973347
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_23_s4_date.png,15.03.2026,15.03.2025,15.03.2025,vale,0,0.973347
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_24_s1_date.png,15.03.2026,05.03.2026,05.03.2026,vale,0,1.034513
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_24_s2_date.png,15.03.2026,04.03.2021,04.03.2021,vale,0,1.034513
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_24_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.034513
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_24_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.034513
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_2_s1_date.png,15.03.2026,15.03.2021,15.03.2021,vale,0,1.062532
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_2_s2_date.png,15.03.2026,10.09.2021,10.09.2021,vale,0,1.062532
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_2_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.062532
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_2_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.062532
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_3_s1_date.png,15.03.2026,11.03.2076,11.03.2076,vale,0,1.098993
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_3_s2_date.png,15.03.2026,15.01.2026,15.01.2026,vale,0,1.098993
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_3_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.098993
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_3_s4_date.png,15.03.2026,15.03.2025,15.03.2025,vale,0,1.098993
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_4_s1_date.png,15.03.2026,15.02.2026,15.02.2026,vale,0,1.113331
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_4_s2_date.png,15.03.2026,01.01.2026,01.01.2026,vale,0,1.113331
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_4_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.113331
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_4_s4_date.png,15.03.2026,13.03.2026,13.03.2026,vale,0,1.113331
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_5_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.113089
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_5_s2_date.png,15.03.2026,18.03.2021,18.03.2021,vale,0,1.113089
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_5_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.113089
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_5_s4_date.png,15.03.2026,15.03.2020,15.03.2020,vale,0,1.113089
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_6_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.154076
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_6_s2_date.png,15.03.2026,15.04.2026,15.04.2026,vale,0,1.154076
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_6_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.154076
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_6_s4_date.png,15.03.2026,15.03.2024,15.03.2024,vale,0,1.154076
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_7_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,0.991278
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_7_s2_date.png,15.03.2026,16.01.2021,16.01.2021,vale,0,0.991278
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_7_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,0.991278
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_7_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,0.991278
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_8_s1_date.png,15.03.2026,01.03.2026,01.03.2026,vale,0,1.087318
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_8_s2_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.087318
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_8_s3_date.png,15.03.2026,19.03.2026,19.03.2026,vale,0,1.087318
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_8_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.087318
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_9_s1_date.png,15.03.2026,16.03.2026,16.03.2026,vale,0,1.100294
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_9_s2_date.png,15.03.2026,18.03.2026,18.03.2026,vale,0,1.100294
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_9_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.100294
OpenRouter (google/gemini-2.0-flash-001),kalkun,/home/reimoz/Documents/Projects/tooteliin/kalkun/date/takt_9_s4_date.png,15.03.2026,15.02.2023,15.02.2023,vale,0,1.100294
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_10_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.345545
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_10_s2_date.png,15.03.2026,15.01.2024,15.01.2024,vale,0,1.345545
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_10_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.345545
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_10_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.345545
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_11_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.196890
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_11_s2_date.png,15.03.2026,N/A,NA,tuvastamata,0,1.196890
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_11_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.196890
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_11_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.196890
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_12_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.245731
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_12_s2_date.png,15.03.2026,26.03.2024,26.03.2024,vale,0,1.245731
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_12_s3_date.png,15.03.2026,19.03.2026,19.03.2026,vale,0,1.245731
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_12_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.245731
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_13_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.065223
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_13_s2_date.png,15.03.2026,30.03.2024,30.03.2024,vale,0,1.065223
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_13_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.065223
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_13_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.065223
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_14_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.144703
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_14_s2_date.png,15.03.2026,16.03.2026,16.03.2026,vale,0,1.144703
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_14_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.144703
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_14_s4_date.png,15.03.2026,15.03.2023,15.03.2023,vale,0,1.144703
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_15_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.205962
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_15_s2_date.png,15.03.2026,16.03.2027,16.03.2027,vale,0,1.205962
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_15_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.205962
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_15_s4_date.png,15.03.2026,15.11.2026,15.11.2026,vale,0,1.205962
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_16_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.237991
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_16_s2_date.png,15.03.2026,N/A,NA,tuvastamata,0,1.237991
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_16_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.237991
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_16_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.237991
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_17_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.318058
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_17_s2_date.png,15.03.2026,N/A,NA,tuvastamata,0,1.318058
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_17_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.318058
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_17_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.318058
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_18_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.423730
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_18_s2_date.png,15.03.2026,16.03.2025,16.03.2025,vale,0,1.423730
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_18_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.423730
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_18_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.423730
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_19_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.192846
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_19_s2_date.png,15.03.2026,N/A,NA,tuvastamata,0,1.192846
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_19_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.192846
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_19_s4_date.png,15.03.2026,18.03.2026,18.03.2026,vale,0,1.192846
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_20_s1_date.png,15.03.2026,16.03.2026,16.03.2026,vale,0,1.319548
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_20_s2_date.png,15.03.2026,16.03.2025,16.03.2025,vale,0,1.319548
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_20_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.319548
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_20_s4_date.png,15.03.2026,15.10.2020,15.10.2020,vale,0,1.319548
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_21_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.177810
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_21_s2_date.png,15.03.2026,18.03.2026,18.03.2026,vale,0,1.177810
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_21_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.177810
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_21_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.177810
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_22_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.269299
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_22_s2_date.png,15.03.2026,16.03.2024,16.03.2024,vale,0,1.269299
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_22_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.269299
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_22_s4_date.png,15.03.2026,N/A,NA,tuvastamata,0,1.269299
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_23_s1_date.png,15.03.2026,15.03.2020,15.03.2020,vale,0,1.268789
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_23_s2_date.png,15.03.2026,31.03.2016,31.03.2016,vale,0,1.268789
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_23_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.268789
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_23_s4_date.png,15.03.2026,15.03.2020,15.03.2020,vale,0,1.268789
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_2_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.279753
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_2_s2_date.png,15.03.2026,14.03.2020,14.03.2020,vale,0,1.279753
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_2_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.279753
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_2_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.279753
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_3_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.187216
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_3_s2_date.png,15.03.2026,N/A,NA,tuvastamata,0,1.187216
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_3_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.187216
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_3_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.187216
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_4_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.340726
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_4_s2_date.png,15.03.2026,16.03.2026,16.03.2026,vale,0,1.340726
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_4_s3_date.png,15.03.2026,10.03.2026,10.03.2026,vale,0,1.340726
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_4_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.340726
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_5_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.187108
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_5_s2_date.png,15.03.2026,06.03.2026,06.03.2026,vale,0,1.187108
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_5_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.187108
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_5_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.187108
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_6_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.436816
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_6_s2_date.png,15.03.2026,N/A,NA,tuvastamata,0,1.436816
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_6_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.436816
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_6_s4_date.png,15.03.2026,15.03.2023,15.03.2023,vale,0,1.436816
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_7_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.170387
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_7_s2_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.170387
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_7_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.170387
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_7_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.170387
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_8_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.276504
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_8_s2_date.png,15.03.2026,16.03.2026,16.03.2026,vale,0,1.276504
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_8_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.276504
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_8_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.276504
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_9_s1_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.080015
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_9_s2_date.png,15.03.2026,06.03.2024,06.03.2024,vale,0,1.080015
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_9_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,1.080015
OpenRouter (google/gemini-2.0-flash-001),veis,/home/reimoz/Documents/Projects/tooteliin/veis/date/takt_9_s4_date.png,15.03.2026,15.03.2024,15.03.2024,vale,0,1.080015
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_10_s1_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,0.979285
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_10_s2_date.png,18.03.2026,10.05.2026,10.05.2026,vale,0,0.979285
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_10_s3_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,0.979285
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_10_s4_date.png,18.03.2026,N/A,NA,tuvastamata,0,0.979285
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_11_s1_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.147530
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_11_s2_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.147530
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_11_s3_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.147530
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_11_s4_date.png,18.03.2026,18.05.2025,18.05.2025,vale,0,1.147530
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_12_s1_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.267385
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_12_s2_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.267385
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_12_s3_date.png,18.03.2026,13.05.2026,13.05.2026,vale,0,1.267385
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_12_s4_date.png,18.03.2026,18.05.2023,18.05.2023,vale,0,1.267385
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_13_s1_date.png,18.03.2026,19.05.2026,19.05.2026,vale,0,1.315933
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_13_s2_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.315933
